,지번주소,동,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
2794,서울특별시 강서구 방화동 598-146 (지상 1층),방화동,자인골한우수구레,김밥(도시락),183375.2966,451710.622,126.80972175668602,37.56752938921811
2795,서울특별시 강서구 내발산동 750-5 발산시티타워 (지상 1층) 101호,내발산동,BHC 내발산마곡점,호프/통닭,184573.2768,450049.7165,126.8233167755704,37.552585792849854
2796,서울특별시 강서구 화곡동 980-21 강서아이파크 ,화곡동,시루 향기,한식,186594.2656,449819.1839,126.84619206353346,37.55054046313755
2797,서울특별시 강서구 마곡동 797-12번지 루체브릿지 203호,마곡동,고71집,한식,185455.0,450827.0,126.83327955430535,37.55960340346943
2798,서울특별시 강서구 마곡동 795-2 외 1필지 마곡아이파크 (지상 1층) 113호,마곡동,크래프트 한스 마곡점,"외국음식전문점(인도,태국등)",185565.0,450959.0,126.83452190675963,37.56079444150117
2799,서울특별시 강서구 화곡동 895-6 105호(지상1층) ,화곡동,초원한식,한식,186622.1911,447544.5293,126.84654970938671,37.530046475115974
2800,서울특별시 강서구 염창동 274-5번지 (지상1층) ,염창동,뚝배기,한식,188068.5349,449902.8843,126.86287421540804,37.55131495209454
2801,서울특별시 강서구 마곡동 773-3번지 힐스테이트에코동익 (지상 2층) 상가-201~203호 ,마곡동,한우정,한식,184848.0,450852.0,126.8264091182287,37.559818829604566
2802,서울특별시 강서구 방화동 830-1번지 에어뷰 21-2 오피스텔 1층 102호 ,방화동,버들골이야기,호프/통닭,183410.4121,452801.7078,126.81009445119895,37.57736051861266
2803,서울특별시 강서구 등촌동 649-2 (지상 1층) ,등촌동,등촌역사랑채,한식,187742.7363,450045.1909,126.85918489917826,37.55259282141151
2804,서울특별시 강서구 방화동 599-1번지 (지상 1층) ,방화동,윤영이네 마차,한식,183257.3638,451756.6748,126.80838581914946,37.56794217390947
2805,서울특별시 강서구 화곡동 1114-29번지 (지상 2층) ,화곡동,HOLA(올라),호프/통닭,187008.9518,450267.8658,126.85087686457318,37.554588996219266
2806,서울특별시 강서구 등촌동 510-2 에이동동 201호,등촌동,집밥의 온도,한식,187829.7245,449595.1541,126.86017682535343,37.54853920083347
2807,서울특별시 강서구 가양동 18-24 홈플러스 지하2층 ,가양동,명동칼국수샤부샤부,한식,186687.1318,451342.7735,126.84721520849315,37.56426915537225
2808,서울특별시 강서구 마곡동 794 문영비즈웍스 (지상 2층) 204호,마곡동,덕본계,한식,185655.7716,450931.6757,126.83554979678098,37.56054967686124
2809,서울특별시 강서구 화곡동 98-154 (지상 1층) ,화곡동,홍두깨손칼국수,한식,186099.7791,449011.8578,126.84061158132435,37.543259195041415
2810,서울특별시 강서구 화곡동 1113-0번지 (지상 1층) ,화곡동,가즈아,한식,186943.7968,450238.6656,126.85014002250341,37.55432498117854
2811,서울특별시 강서구 화곡동 342-51 (지상 1층) ,화곡동,왕돈까스&왕냉면 까치산역점,한식,186520.1082,447629.5702,126.84539324101227,37.5308111930953
2812,서울특별시 강서구 가양동 1475-0번지 강변아파트 상가동 109호,가양동,김밥나라 강변점,한식,187178.7373,451447.1145,126.85277763217208,37.56521625746897
2813,서울특별시 강서구 내발산동 702-1번지 ,내발산동,황가네숯불꼼장어,한식,185517.0842,450036.8901,126.83399787302058,37.55248560283571
2814,서울특별시 강서구 방화동 598-31번지 (지상 1층) ,방화동,하우돈,한식,183341.9048,451751.173,126.80934287014465,37.56789414164168
2815,서울특별시 강서구 화곡동 342-30번지 1층 ,화곡동,성수기손만두,한식,186480.7863,447674.3689,126.84494754542173,37.5312142472008
2816,서울특별시 강서구 공항동 41-16번지 1층 ,공항동,건강밥상,통닭(치킨),183331.4334,450900.0299,126.80924375642647,37.56022528903601
2817,서울특별시 강서구 화곡동 910-1 (지상 1층),화곡동,홍초장집,횟집,186295.5793,447354.6475,126.84285818897018,37.52833084174155
2818,서울특별시 강서구 화곡동 773-26 외 1필지 (지상 1층),화곡동,후라이드 참 잘하는 집,통닭(치킨),187713.6627,448137.144,126.85888796911554,37.53540113452933
2819,서울특별시 강서구 화곡동 29-22번지 (지상 1층) ,화곡동,맹심갈비,한식,186539.9327,449446.5465,126.84558407162015,37.547182249617755
2820,서울특별시 강서구 등촌동 506-9번지 지상1층 ,등촌동,남한강민물매운탕,한식,187867.7306,449846.1384,126.86060273911858,37.55080104389513
2821,서울특별시 강서구 공항동 55-36번지 외1필지(56-1) ,공항동,얼얼이닭발,한식,183242.7281,450681.2819,126.80824481285525,37.558252788655736
2822,서울특별시 강서구 등촌동 507-10번지 (지상 1층) ,등촌동,본스튜 감자탕,한식,187851.6169,449690.0844,126.8604229842881,37.54939480218289
2823,서울특별시 강서구 화곡동 1007 1층 ,화곡동,마반장,통닭(치킨),185352.0932,449516.6629,126.83214113674451,37.547795804448285
2824,서울특별시 강서구 화곡동 986-22 (지상 1층) ,화곡동,100억곱창,한식,186462.3266,449743.6884,126.84470037981055,37.54985832108581
2825,서울특별시 강서구 화곡동 1111-2 귀뚜라미오피스텔 (지상 1층) 108호,화곡동,양평해장국,한식,186850.824,450258.9583,126.8490874807733,37.55450648801877
2826,서울특별시 강서구 내발산동 698-4번지 1층 ,내발산동,설국,한식,185225.7069,450063.0128,126.83069990177594,37.552716321613104
2827,서울특별시 강서구 등촌동 689번지 NC강서점 (지상 8층) ,등촌동,삼백집 강서엔씨점,한식,185824.4285,450866.2521,126.83745992003875,37.55996284044151
2828,서울특별시 강서구 염창동 289-0번지 신동아아파트 (지상 1층) 상가동 101호,염창동,예린수산,한식,188359.5655,450325.8385,126.8661609443363,37.555129459573315
2829,서울특별시 강서구 공항동 45-19번지 대룡드림타워Ⅱ 101호,공항동,공항치킨,통닭(치킨),183046.4864,451078.9008,126.80601460568404,37.56183167088534
2830,서울특별시 강서구 화곡동 1113-18번지 (지상 1층) ,화곡동,장원가,한식,186935.2933,450215.2059,126.85004420771604,37.554113491195096
2831,서울특별시 강서구 화곡동 357-23 (지상 1층) ,화곡동,스킨쉽,경양식,185688.0185,447565.221,126.83598067319626,37.53021882415194
2832,서울특별시 강서구 화곡동 340-17,화곡동,교동왕족발,한식,186361.8733,447923.8044,126.8435975670706,37.53345987901902
2833,서울특별시 강서구 내발산동 722-20번지 (지상 1층) ,내발산동,감탄 우장산역점,분식,185385.6813,449550.9235,126.832520536042,37.548105023437714
2834,서울특별시 강서구 등촌동 663-0번지 외 1필지 (지하 1층) ,등촌동,로데오,호프/통닭,186258.2296,450738.036,126.84237204235582,37.558814230531425
2835,서울특별시 강서구 화곡동 1100-0번지 (지상1층) ,화곡동,청송한우,한식,186598.6254,450262.4069,126.84623327054011,37.554533910414946
2836,서울특별시 강서구 방화동 580-133번지 (지상1층) ,방화동,짜장천국,중국식,183385.0534,451949.8999,126.80982675284281,37.56968541968548
2837,서울특별시 강서구 화곡동 921-6번지 (지상2층) ,화곡동,호텔 타워,한식,185863.0976,447532.9621,126.83796203392161,37.529930885589316
2838,서울특별시 강서구 화곡동 379-49번지 세진타워빌딩 1층 ,화곡동,일품사천불짬뽕,중국식,185554.8867,448366.9389,126.834458670056,37.53744013697061
2839,서울특별시 강서구 화곡동 1059-45번지 (지상 1층) ,화곡동,커피향 바람에 날리고,한식,186046.6867,449080.0566,126.8400095201184,37.54387285304676
2840,서울특별시 강서구 화곡동 343-31번지 (지상2층) ,화곡동,동대문엽기떡볶이 까치산역점,분식,186347.3067,447755.7361,126.8434358998309,37.53194538335927
2841,서울특별시 강서구 화곡동 1063-16번지 (지상 2층) ,화곡동,소공동뚝배기집 화곡점,중국식,185871.5276,448889.0825,126.83803120690246,37.54214951946362
2842,서울특별시 강서구 화곡동 1112-20번지 (지상 1층) ,화곡동,동표골뱅이,한식,186915.1964,450227.1709,126.84981655669235,37.554221007925285
2843,서울특별시 강서구 외발산동 215-0번지 ,외발산동,티파니,경양식,184029.3201,449535.6072,126.817172180089,37.547944438040986
2844,서울특별시 강서구 등촌동 647-44 지하1층 ,등촌동,초이,경양식,187925.7499,450008.0265,126.86125663811008,37.5522604022028
2845,서울특별시 강서구 화곡동 798-20번지 (지상 1층) ,화곡동,장충동한방족발,한식,187617.0729,447862.6548,126.8577997849883,37.53292671413796
2846,서울특별시 강서구 염창동 273-6 (지상 1층) ,염창동,스시 천,한식,188095.2429,449987.9737,126.86317507145368,37.552081944673915
2847,서울특별시 강서구 화곡동 95-10 외1필지 (지상 1층) ,화곡동,호치킨,통닭(치킨),186226.5981,449346.0412,126.84204028649003,37.54627206032512
2848,서울특별시 강서구 화곡동 1006-9번지 (지상 1층) 105호,화곡동,리필,호프/통닭,185438.1407,449473.136,126.8331157206369,37.54740500124151
2849,서울특별시 강서구 방화동 495-33번지 ,방화동,방화정식당,한식,182867.0432,452317.0366,126.80395461409032,37.57298373500184
2850,서울특별시 강서구 화곡동 1081-39 ,화곡동,꼬치피네,분식,185680.7862,448576.1946,126.83587905946868,37.53932747974076
2851,서울특별시 강서구 방화동 495-2번지 (지상 1층) ,방화동,여기 모이소,한식,182908.9755,452320.7531,126.80442919367816,37.573018001745304
2852,서울특별시 강서구 내발산동 750-10 웨스트엔드중정 (지상 2층) 202호,내발산동,올리앤 마곡점,호프/통닭,184623.199,450094.6599,126.82388078759642,37.55299156417823
2853,서울특별시 강서구 화곡동 934-26 (지상 1층) ,화곡동,행복대게,횟집,185794.1362,447323.008,126.83718592674956,37.528038154841425
2854,서울특별시 강서구 염창동 258-1 외 1필지 동아3차아파트 (지상 1층) 309동 102-4호,염창동,밀촌손칼국수,한식,189098.8068,449777.6596,126.8745352506192,37.55019951970105
2855,서울특별시 강서구 외발산동 424-0번지 수협공판장동 (지상 1층) ,외발산동,정아네,한식,183914.9383,450085.0146,126.81586574415027,37.552892527802896
2856,서울특별시 강서구 등촌동 697-1 1층 104호 ,등촌동,네네치킨,통닭(치킨),186336.0038,450960.6146,126.84324810409738,37.560820794567505
2857,서울특별시 강서구 화곡동 1103-0번지 (지상 1~2층) ,화곡동,대동관,한식,186610.0722,450100.5917,126.84636578072539,37.55307614319805
2858,서울특별시 강서구 화곡동 908-1번지 (지상 2층) ,화곡동,엠투,호프/통닭,186475.8063,447365.9491,126.84489690682591,37.52843533959411
2859,서울특별시 강서구 공항동 12-23번지 (지상1층) ,공항동,수라상,한식,183660.6881,451103.6377,126.81296567808516,37.56206568211319
2860,서울특별시 강서구 화곡동 935-19번지 (지상 2층) ,화곡동,신가네부대찌개,한식,185747.6701,447360.2708,126.83665952729754,37.52837316953236
2861,서울특별시 강서구 가양동 1498-0번지 강서한강자이타워 (지상 1층) A동 111 일부호,가양동,호C탐탐,기타,186501.2332,451485.2519,126.845108474169,37.56555014805881
2862,서울특별시 강서구 화곡동 1074-12번지 ,화곡동,타워그릴,한식,185697.9146,448754.4418,126.83606937687972,37.54093373416933
2863,서울특별시 강서구 등촌동 684-1번지 (지하 1층) 003-1호,등촌동,에이스구내식당,한식,185931.6197,451668.0235,126.83865765263187,37.567188333592426
2864,서울특별시 강서구 화곡동 799-22 (지하1층) ,화곡동,성지호프,호프/통닭,187544.6806,447851.4878,126.85698094289998,37.53282512103228
2865,서울특별시 강서구 화곡동 370-43번지 (지상 1층) ,화곡동,신가네원조곱창,한식,185660.4732,448069.7061,126.83565915343986,37.53476375524463
2866,서울특별시 강서구 화곡동 848-25번지 (지상 1층) ,화곡동,닭발과골뱅이,호프/통닭,187355.7694,447701.4283,126.85484623679172,37.531470515872755
2867,서울특별시 강서구 염창동 240-21번지 외 1필지 우림블루나인비즈니스센터 (지상 1층) A동 121호,염창동,이화수 염창점,통닭(치킨),187952.56,450562.0202,126.86155089903973,37.5572521699858
2868,서울특별시 강서구 공항동 53-72번지 (지상 1층) ,공항동,노랑통닭 강서공항점,한식,183168.4001,450870.6901,126.8073992369664,37.55995796801082
2869,서울특별시 강서구 화곡동 1114-32 1층 ,화곡동,토담,한식,187013.8234,450206.1909,126.850933093418,37.554033382131784
2870,서울특별시 강서구 화곡동 782-1번지 (지상 3층) ,화곡동,추억만들기,호프/통닭,187868.1922,447679.0601,126.86064394731261,37.53127589566428
2871,서울특별시 강서구 등촌동 637-10번지 (지하 1층) 3~5호,등촌동,삐삐식당,한식,187577.1042,450494.6862,126.85730283040458,37.55664048987508
2872,서울특별시 강서구 마곡동 795-5 마곡사이언스파크뷰 (지상 2층) 201호,마곡동,오적회관 발산본점,한식,185514.0,450890.0,126.83394605673779,37.56017195771595
2873,서울특별시 강서구 내발산동 686-0번지 (지상 1층) ,내발산동,청년족발,한식,185028.5301,450121.3268,126.8284673007638,37.5532385285247
2874,서울특별시 강서구 염창동 240-21 외 1필지 우림블루나인비즈니스센터 (지상 3층) A동 303호,염창동,박가부대(증미역점),한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2875,서울특별시 강서구 방화동 599-14 (지하 1층),방화동,세븐,기타,183254.6582,451723.9504,126.8083559442086,37.56764728317808
2876,서울특별시 강서구 화곡동 358-9번지 (지상1층) ,화곡동,주안상,한식,185723.238,447781.3569,126.83637490687579,37.53216673568596
2877,서울특별시 강서구 화곡동 1086-13번지 (지상1층) ,화곡동,순수치킨 화곡점,통닭(치킨),185453.4332,448568.4948,126.83330676808863,37.53925453233369
2878,서울특별시 강서구 염창동 242-25번지 (지상1층) ,염창동,온 더 에비뉴,통닭(치킨),188219.7991,450276.7139,126.86457997778508,37.55468506784532
2879,서울특별시 강서구 가양동 1479-7 외 1필지 가양제일프라자 (지하 1층) 6~7호,가양동,창평국밥,한식,186798.43,451300.2,126.84847571124139,37.56388718295128
2880,서울특별시 강서구 공항동 652-2번지 (지상 1층) 103호,공항동,김밥천국,분식,183430.2675,450693.5858,126.81036703090922,37.55836704809946
2881,서울특별시 강서구 등촌동 641-11번지 외 2필지 청림오피스텔 지상 2층 205호,등촌동,전주맛집,한식,187197.4688,450519.9994,126.85300590567726,37.55686333803477
